Name,Platform,Sources,Scores
Akiba's Trip: Undead & Undressed, PlayStation 3,"CD-Action,Game Revolution,Destructoid,Worth Playing,Digitally Downloaded,Vandal,SpazioGames,XGN,3DJuegos,4Players.de,RPG Fan,GameTrailers,Game Informer,Gamestyle,Polygon,PlayStation LifeStyle,TheSixthAxis,Metro GameCentral,CalmDownTom,JeuxActu","80,80,70,70,70,67,65,65,65,60,60,60,60,50,50,50,40,40,40,30"
Dragon Ball Z: Harukanaru Densetsu, DS,"Gamers' Temple,IGN,Worth Playing,AceGamez,Boomtown,PALGN,Cheat Code Central,G4 TV,GameSpot,GameZone,Gaming Nexus,Console Gameworld,Nintendo Power,GamesRadar+,GameSpy,Thunderbolt","78,75,70,70,70,65,60,60,56,53,50,50,40,40,40,40"
Armored Core: Nine Breaker, PlayStation 2,"BonusStage,GamingTrend,GameZone,NTSC-uk,Weekly Famitsu,Game Chronicles,Gamezilla!,Jolt Online Gaming UK,VGPub,GameSpot,Game Informer,PSM Magazine,DarkStation,Game Over Online,IGN,Cheat Code Central,Official U.S. Playstation Magazine,Eurogamer,Worth Playing,Gaming Age,Games Master UK,G4 TV,Official Playstation 2 Magazine UK,GameCritics,RewiredMind","91,86,83,80,73,72,70,70,63,62,60,60,60,60,55,50,50,50,45,42,41,40,40,35,30"
Special Forces: Team X," Xbox 360, PC","GamingTrend,LevelUp,GameFocus,XGN,Gamestyle,The Digital Fix,Everyeye.it,Gamereactor Denmark,Official Xbox Magazine,ZTGD,Games Master UK,4Players.de,MondoXbox,DarkStation,Impulsegamer,Machinima,Game Informer,3DJuegos,Vandal,Official Xbox Magazine UK,Thunderbolt,Console Monster,Eurogamer Sweden,Eurogamer Germany,IGN,Gamers' Temple,Metro GameCentral,IGN Italia,Gamer.nl,Gamereactor Sweden,DarkZero,IncGamers,EGM,Eurogamer Italy,CD-Action,IGN,DarkStation,Hooked Gamers,Destructoid","80,70,70,70,70,70,70,70,65,65,64,61,60,60,60,60,60,58,55,50,50,50,50,50,45,35,30,70,60,60,50,50,50,50,45,45,40,40,30"
Sea Life Safari, Xbox 360,"WonderwallWeb,TeamXbox,GameFocus,1UP,Worth Playing,Game Chronicles,MS Xbox World,Official Xbox Magazine,X-ONE Magazine UK,Eurogamer,Games Master UK,Console Gameworld,Gamers' Temple,Console Monster,Wired,Totally360,Official Xbox Magazine UK,Gaming Target,IGN,Xbox World 360 Magazine UK,GameSpot,Thunderbolt","83,81,77,75,74,72,70,70,60,60,59,55,55,50,50,50,50,45,45,40,35,30"
FireStarter, PC,"IGN,GameZone,eToychest,Adrenaline Vault,Worth Playing,GameSpot,ActionTrip,Warcry,Computer Games Magazine,Cheat Code Central,PC Gamer,Gamer's Hell,Computer Gaming World,PC Gameworld","78,72,70,70,69,62,60,55,50,50,48,45,40,20"
The Princess Guide, Switch,"Digitally Downloaded,PLAY! Zine,SpazioGames,God is a Geek,GameOver.gr,NintendoWorldReport,Nintendo Life,TheSixthAxis,Multiplayer.it,Destructoid,FNintendo,Gameblog.fr,Cubed3,RPGamer","80,75,64,60,60,60,60,60,55,55,50,50,40,40"
CrimeCraft, PC,"Worth Playing,Gamer Limit,CPUGamer,GamingExcellence,Cheat Code Central,GameSpot,IGN,Eurogamer","83,65,63,63,60,60,56,40"
Naruto: Path of the Ninja, DS,"Nintendojo,RPG Fan,Nintendo Power,GameZone,NintendoWorldReport,Gamer 2.0,GamesRadar+,GameSpy,My Gamer,IGN,GameSpot,Modojo,Cheat Code Central,Worth Playing,AceGamez,Pocket Gamer UK,Digital Entertainment News,Gamers' Temple","76,76,70,67,65,62,60,60,60,60,60,60,56,53,50,40,10,5"
Shadow Puppeteer, Wii U,"Gaming Nexus,Worth Playing,God is a Geek,Brash Games,Nintendo Life,Nintendo Enthusiast,NintendoWorldReport,FNintendo,Destructoid","70,70,65,60,60,55,50,50,50"
Of Orcs and Men, PlayStation 3,"GameCritics,Playstation Official Magazine Australia,Official PlayStation Magazine Benelux,Vandal,TheSixthAxis,PSM3 Magazine UK,RPGamer,CD-Action","80,70,64,64,50,49,40,30"
Body and Brain Connection, Xbox 360,"AtomicGamer,X-ONE Magazine UK,Eurogamer Italy,Telegraph,GamePro,Da Gameboyz,MondoXbox,SpazioGames,Impulsegamer,Worth Playing,Meristation,Game Chronicles,Gameblog.fr,NZGamer,GameOver.gr,VideoGamer,GamerNode,Gamereactor Sweden,Totally360,GameSpot,Gamekult,Official Xbox Magazine UK,GameFocus,MS Xbox World,Xbox Achievements,Game Informer,IGN,GameWatcher,Xbox World 360 Magazine UK,games(TM),Eurogamer Sweden,Official Xbox Magazine,Game Revolution","80,70,70,70,70,68,68,68,65,65,65,60,60,60,60,60,60,60,60,60,60,60,59,55,55,50,50,50,45,40,40,40,33"
Calico, Switch,"KeenGamer,TheSixthAxis,TheGamer,COGconnected,RPG Fan,Starbit,Switch Player,Destructoid,Multiplayer.it,GameSpot,Cubed3,Nintendo Life,Nintendojo","80,80,80,70,68,60,60,55,55,50,40,40,16"
The Getaway: Black Monday, PlayStation 2,"Gaming Illustrated,BonusStage,Stuff,Maxim Online,PSM Magazine,Next Level Gaming,GamingTrend,Games Radar,IC-Games,Game Informer,Gamezilla!,WHAM! Gaming,GameZone,Gaming Age,GameBiz,IGN,Game Over Online,GameSpot,Inside Gamer Online,Gamer.tv,Total Video Games,AceGamez,Electronic Gaming Monthly,GamePro,GMR Magazine,DarkStation,TotalPlayStation,G4 TV,Gaming Nexus,Armchair Empire,Gamenikki,Gaming Target,RealGamer,DailyGame,Game Chronicles,Warcry,Eurogamer,The Sydney Morning Herald,Game Power Australia,Yahoo!,GameSpy,Detroit Free Press,PALGN,TotalGames.net,netjak,RewiredMind,Official U.S. Playstation Magazine,Cheat Code Central,Play Magazine,GameCritics,games(TM),Edge Magazine,Game Revolution","86,81,80,80,80,79,75,71,70,70,70,70,67,67,65,65,65,64,64,60,60,60,60,60,60,60,60,60,60,60,60,60,58,57,56,55,50,50,50,50,50,50,45,41,41,40,40,40,38,35,30,30,25"
Stranger Things 3: The Game," PlayStation 4, Wii","PlayStation LifeStyle,PlayStation Universe,Jeuxvideo.com,IGN,Playstation Official Magazine UK,Push Square,Metro GameCentral,","85,75,70,69,60,40,30,"
Rayman Raving Rabbids 2, DS,"n-Revolution Magazine UK,GamesRadar+,GameSpy,GameSpot,AceGamez,Pocket Gamer UK,IGN,Cheat Code Central","71,70,60,60,60,50,50,42"
Rampage: Total Destruction," GameCube, PC, Game Boy Advance","Play Magazine,Digital Entertainment News,Game Over Online,Detroit Free Press,Game Chronicles,Game Informer,Nintendo Power,ZTGD,Games Radar,Cheat Code Central,NintendoWorldReport,Next Level Gaming,Yahoo!,GamerFeed,Entertainment Weekly,Gaming Age,GameSpot,Gamers' Temple,Worth Playing,IGN,1UP,eToychest,GameSpy,Game Revolution,,","80,78,76,75,71,65,65,65,60,60,60,60,60,60,58,58,57,54,52,50,50,45,40,16,,"
Empire Earth II: The Art of Supremacy, PC,"PC Gamer,PC Format,Total Video Games,PC Zone UK,Gamers' Temple,Digital Entertainment News,Eurogamer,GamesRadar+,GameSpot,GamerFeed,GameSpy,Computer Gaming World","70,70,70,69,66,62,60,60,54,50,40,30"
Mobile Suit Gundam: Extreme VS-Force, PlayStation Vita,"Everyeye.it,The Vita Lounge,GameGrin,SpazioGames,Brash Games,Eurogamer Italy,Gameblog.fr,ZTGD,High-Def Digest,Twinfinite,Digitally Downloaded,Attack of the Fanboy,Game Rant,COGconnected,Multiplayer.it,Worth Playing,GamingTrend,GameCritics,Push Square,Hardcore Gamer,PlayStation Universe,Game Revolution,CGMagazine,Gaming Age,We Got This Covered","77,72,70,70,70,70,70,60,60,60,60,60,60,58,58,55,55,50,50,50,40,40,40,33,30"
Uno, Xbox One,"XGN,Multiplayer.it,ICXM,Brash Games,Gaming Nexus,TrueAchievements,Game Rant,Destructoid","70,70,70,70,65,60,60,25"
Goliath, PC,"Brash Games,Hardcore Gamer,CD-Action,COGconnected,PC PowerPlay,High-Def Digest,Game Revolution","70,70,65,60,50,50,50"
Zotrix, PlayStation 4,"4Players.de,COGconnected,GameCrate,PlayStation Universe,Push Square,Hardcore Gamer,Brash Games,PSNStores","76,70,63,60,50,40,40,40"
Destiny Connect: Tick-Tock Travelers, Switch,"Digitally Downloaded,PLAY! Zine,God is a Geek,Video Chums,Nintendo Life,RPG Fan,NintendoWorldReport,Vandal,GameSpew,RPGamer,Pure Nintendo,Cubed3,FNintendo","70,65,65,63,60,60,60,58,50,50,50,50,40"
Showdown: Legends of Wrestling," Xbox, PC","Computer and Video Games,eToychest,GamePro,Worth Playing,Gamezilla!,Game Chronicles,Next Level Gaming,Gamenikki,Console Gameworld,GameSpot AU,TeamXbox,GameSpot,GameZone,TotalGames.net,AceGamez,Game Informer,GameSpy,IGN,Official Xbox Magazine,Armchair Empire,MS Xbox World,Kombo,Gamers' Temple,Gaming Nexus,Operation Sports,BonusStage,GamerFeed,XboxAddict,1UP,Gaming Age,Xbox Nation Magazine,Electronic Gaming Monthly,DailyGame,","80,80,80,75,74,73,70,70,70,70,69,65,65,61,60,60,60,59,59,58,55,55,52,50,40,40,40,36,35,33,30,30,30,"
Corvette, PlayStation 2,"GameBiz,PGNx Media,Game Chronicles,GameZone,Next Level Gaming,Official U.S. Playstation Magazine,3DAvenue,GameSpy,Frictionless Insight,IGN,Worth Playing,Game Informer,Play Magazine,Armchair Empire,G4 TV","77,75,73,72,72,70,65,60,60,55,50,45,42,40,20"
The King of Route 66, PlayStation 2,"GameZone,Game Informer,Play Magazine,GameSpy,IGN,Official U.S. Playstation Magazine,Electronic Gaming Monthly,GameSpot,Electric Playground,GMR Magazine,Maxim Online,GameNow,PSX Nation,All Game Guide,GamePro,Cheat Code Central,PSM Magazine,Armchair Empire,Cinescape,Village Voice,G4 TV","75,70,70,66,60,60,60,60,60,60,60,58,50,50,50,50,50,46,42,40,40"
The Partners, PC,"PC Gameworld,Four Fat Chicks,GameZone,PC Gamer,IGN,Gamer's Pulse,GameSpot,Computer Games Magazine,Computer Gaming World","80,75,70,63,60,60,59,40,20"
Endgame, PlayStation 2,"Game Informer,GameSpy,GamePro,TotalGames.net,Electric Playground,PSM Magazine,Media and Games Online Network,GameSpot,GameZone,Official U.S. Playstation Magazine,IGN,Electronic Gaming Monthly","85,80,70,70,60,60,58,57,50,40,35,35"
ESPN Great Outdoor Games Bass 2002, Game Boy Advance,"GameSpot,Game Over Online,Nintendo Power,Hot Games,Gamer's Pulse,All Game Guide,IGN","69,68,62,60,55,50,40"
"Hey You, Pikachu!", Nintendo 64,"Game Fan,GameSpot,Daily Radar,Nintendojo,IGN,CNET Gamecenter,Happy Puppy,Games Radar,Electronic Gaming Monthly,Gaming Age,Game Revolution,Hot Games","84,83,75,65,60,50,50,50,47,42,33,30"
NFL QB Club 2001," Nintendo 64, Xbox 360","Nintendojo,Hot Games,Gaming Age,Happy Puppy,Antagonist -- Ant.com,IGN,Daily Radar,GameSpot,CNET Gamecenter,","85,80,75,70,70,58,50,46,20,"
Spy Hunter 2," PlayStation 2, Xbox","Gamer's Pulse,Next Level Gaming,Gamezilla!,GameSpy,IGN,GamePro,Yahoo!,3DAvenue,GameZone,Cheat Code Central,PSM Magazine,Official U.S. Playstation Magazine,G4 TV,Game Informer,GameShark,1UP,Gamer's Hell,GameSpot,Play Magazine,Gaming Age,Computer and Video Games,Electronic Gaming Monthly,TotalPlayStation,netjak,GameCritics,GMR Magazine,TotalGames.net,GameBiz,Game Revolution,games(TM),XboxAddict,Next Level Gaming,GameSpy,Game Chronicles,IGN,GameZone,Yahoo!,GamerFeed,TeamXbox,Xbox Nation Magazine,GameSpot,Game Informer,Official Xbox Magazine,1UP,Play Magazine,Electronic Gaming Monthly,Gaming Age,Gamezilla!,GMR Magazine,TotalGames.net,Game Revolution,games(TM)","80,78,77,75,70,70,70,68,67,60,60,60,60,60,60,60,60,58,58,50,50,50,50,50,50,40,36,33,25,20,82,79,75,73,70,70,70,70,66,60,60,60,60,60,58,50,50,48,40,32,25,20"
Mobile Suit Gundam: Gundam vs. Zeta Gundam, PlayStation 2,"GamePro,Stuff,PSM Magazine,netjak,GameSpot,Gamer's Hell,Worth Playing,1UP,GameZone,Game Informer,Official U.S. Playstation Magazine,PSX Extreme,Cheat Code Central,G4 TV,IGN,Game Revolution","80,70,70,68,66,65,65,60,60,60,60,55,40,40,34,25"
Mobile Suit Gundam Seed: Battle Assault, Game Boy Advance,"GamePro,GameZone,Nintendo Insider,GameSpy,Nintendo Power,IGN,Thunderbolt,GameShark,Cheat Code Central","80,70,63,60,56,55,50,40,40"
The LEGO Movie 2 Videogame," PlayStation 4, Xbox 360","Video Chums,Wccftech,GameGrin,3DJuegos,Playstation Official Magazine UK,Areajugones,Meristation,Digital Chumps,Impulsegamer,PLAY! Zine,PlaySense,Push Square,The Games Machine,XGN,Merlin'in Kazanı (Turkey),Jeuxvideo.com,Eurogamer Italy,Critical Hit,Gameblog.fr,Cubed3,TheSixthAxis,Metro GameCentral,COGconnected,","81,80,80,75,70,70,68,68,66,65,60,60,60,60,55,55,50,50,50,40,40,30,20,"
SOL: Exodus, PC,"Destructoid,The Escapist,PC Master (Greece),IncGamers,CD-Action,4Players.de,Eurogamer Germany,Game Informer,XGN,GameStar,IGN,PC Gamer,Thunderbolt,PC PowerPlay,Multiplayer.it,GameSpy","80,80,70,70,65,60,60,60,55,55,55,52,50,50,50,40"
Vector Thrust, PC,"GameWatcher,SpazioGames,Eurogamer Italy,Dealspwn,Multiplayer.it,Everyeye.it,COGconnected","75,65,60,60,55,50,35"
Outlaw Volleyball Remixed, PlayStation 2,"Thunderbolt,PSM Magazine,GameBiz,Jolt Online Gaming UK,GameSpot,IncGamers,IC-Games,Gamers Europe,Official Playstation 2 Magazine UK","80,70,65,63,58,50,50,40,40"
Judge Dredd: Dredd VS Death," Xbox, Game Boy Advance, PSP, PlayStation 2","Play Magazine,Xequted,BonusStage,Game Informer,GameReviewer,Xbox Nation Magazine,TeamXbox,netjak,Yahoo!,GamerFeed,GameSpot,My Gamer,Edge Magazine,IGN,Gamer.tv,Official Xbox Magazine,Maxim Online,,,My Gamer,TotalGames.net,BonusStage,Yahoo!,GameSpot,Edge Magazine,Gamer.tv,PSM Magazine,IGN,G4 TV,Maxim Online,Official U.S. Playstation Magazine,Cheat Code Central","75,70,69,68,61,60,60,60,60,60,56,54,50,50,50,43,40,,,80,79,69,60,56,50,50,50,50,40,40,40,40"
Chronicles of Mystery: Curse of the Ancient Temple, DS,"Worth Playing,Nintendojo,Cubed3,Official Nintendo Magazine UK,Adventure Gamers,Just Adventure,Nintendo Gamer","75,71,60,60,60,58,35"
Destruction Derby Arenas, PlayStation 2,"PGNx Media,Worth Playing,Game Chronicles,GamingWorld X,GamePro,Console Gameworld,PSM Magazine,Game Informer,GameZone,Play Magazine,BonusStage,Gamer's Hell,GameSpot,G4 TV,Frictionless Insight,netjak,Armchair Empire,TotalGames.net,PSX Extreme,Official U.S. Playstation Magazine,GMR Magazine,Electronic Gaming Monthly,Game Power Australia,IGN,Gaming Age,Cheat Code Central,games(TM)","72,71,70,70,70,70,70,68,68,67,65,65,62,60,60,57,55,55,50,50,50,47,45,45,42,40,30"
Drome Racers, PlayStation 2,"TotalGames.net,Game Informer,GameZone,IGN,GameSpy,GameSpot,Official U.S. Playstation Magazine,Play Magazine,Cheat Code Central,PSX Nation","73,70,63,62,60,54,50,50,50,40"
Dungeons & Dragons: Eye of the Beholder, Game Boy Advance,"Pocket Games,GamingTrend,Nintendojo,G4 TV,Armchair Empire,Game Informer,GameSpot,Nintendo Power,Gamezilla!","80,70,60,60,59,55,51,46,42"
Myst III: Exile," PlayStation 2, Xbox One","Game Informer,netjak,PSM Magazine,Official U.S. Playstation Magazine,GameSpot,GameSpy,PSX Nation,GameZone,IGN,","75,73,70,70,65,65,60,52,20,"
BASS Strike, PlayStation 2,"Playboy,GamerWeb Sony,Game Informer,GameZone,IGN,GameShark,PSX Nation,TotalGames.net,GameSpot,Core Magazine,Official U.S. Playstation Magazine","80,75,70,70,62,61,60,60,51,42,30"
Ducati World Racing Challenge," PC, 3DS","BBC Sport,Gamezilla!,Happy Puppy,Electric Playground,Game Over Online,IGN,GameSpot,Computer Games Magazine,PC Gamer,","87,76,70,60,59,57,54,40,28,"
SVC Chaos: SNK vs. Capcom, Xbox,"GameZone,Gamezilla!,Thunderbolt,Official Xbox Magazine,Next Level Gaming,PGNx Media,Game Over Online,Worth Playing,Xbox World Australia,Play Magazine,GamingTrend,Xbox Evolved,TotalGames.net,TeamXbox,Game Informer,GameSpot,Armchair Empire,My Gamer,IGN,GameCritics,Game Chronicles,Kombo,GamerFeed,netjak,GameShark,Electronic Gaming Monthly,eToychest,Warcry,Gaming Nexus,Gaming Age,VGPub,Gaming Target,GameSpy,PALGN,Gamers' Temple,Xbox Nation Magazine,1UP","78,72,70,70,70,70,69,68,68,67,66,66,65,65,65,63,63,62,60,60,60,60,60,55,50,50,50,50,50,50,49,45,40,40,35,30,30"
The Sims 2: Pets, PSP,"Pure Magazine UK,Playstation Official Magazine UK,GameZone,VideoGamer,GameSpot,AceGamez,PALGN,Pocket Gamer UK,Gamestyle","80,70,68,60,56,50,40,40,30"
Deca Sports DS, DS,"Nintendo Gamer,Nintendo Life,Cheat Code Central,Zentendo,Modojo,NintendoWorldReport,Nintendojo,Nintendo Power,GameShark,Gamekult","65,60,60,60,60,60,59,55,50,30"
Gear.Club Unlimited 2, Switch,"Areajugones,IGN Spain,Jeuxvideo.com,Switch Player,Nintenderos,Wccftech,COGconnected,NintendoWorldReport,FNintendo,Gameblog.fr,GameSpace,New Game Network,Gaming Age,Vandal,XGN,Digital Trends,Nintendo Enthusiast,Hardcore Gamer,JeuxActu,TheSixthAxis,Nintendo Insider,Nintendo Life,Digitally Downloaded","80,77,75,70,70,68,60,60,60,60,60,60,58,58,50,50,50,50,40,40,40,40,30"
Fossil Fighters: Frontier, 3DS,"NintendoWorldReport,Nintendo Enthusiast,IGN Italia,Gaming Nexus,Nintendo Force Magazine,Nintendo Life,COGconnected,Games Master UK,Multiplayer.it,GamesVillage.it,Eurogamer Italy,FNintendo,Atomix,God is a Geek,DarkStation,XGN,Everyeye.it,TheSixthAxis,Critical Hit,Nintendojo,Power Unlimited,Digitally Downloaded,Slant Magazine,CGMagazine,Destructoid","75,75,73,70,70,70,69,65,65,65,60,60,60,55,50,50,50,50,50,50,45,40,40,40,30"
Genesis Rising: The Universal Crusade, PC,"GamesRadar+,CPUGamer,PC Zone UK,PC Format,Computer Games Online RO,Game Over Online,PC Gamer,GameDaily,PC Gamer UK,GameShark,IGN,Game Chronicles,G4 TV,Gamers Europe,Gaming Nexus,GamingExcellence,Gamers' Temple,WHAM! Gaming,GameZone,Next Level Gaming,Hardcore Gamer,GameWatcher,GameSpot,GameSpy,Eurogamer,AceGamez,Cheat Code Central,PC Gameworld,Yahoo!,Worth Playing,Armchair Empire,1UP,Jolt Online Gaming UK,Game Revolution","80,80,79,76,75,74,73,70,70,67,65,62,60,60,59,58,58,55,55,55,55,53,50,50,50,50,46,45,40,40,40,30,29,25"
Onechanbara Z2: Chaos, PlayStation 4,"Digitally Downloaded,GameCritics,CD-Action,GameCrate,The Jimquisition,Brash Games,Vandal,Hobby Consolas,Impulsegamer,PlaySense,Gaming Nexus,Worth Playing,PlayStation Universe,IGN Italia,3DJuegos,DarkZero,4Players.de,God is a Geek,Atomix,Eurogamer Italy,COGconnected,Attack of the Fanboy,ZTGD,Meristation,GamesVillage.it,Destructoid,Multiplayer.it,We Got This Covered,Push Square,PlayStation LifeStyle,Everyeye.it,Digital Chumps,SpazioGames,IGN Spain,TheSixthAxis,Gamestyle,XGN,Game Revolution,Hardcore Gamer,Metro GameCentral","90,80,75,75,75,70,70,69,66,65,65,65,65,60,60,60,60,60,60,60,60,60,60,58,58,55,50,50,50,50,47,46,45,45,40,40,40,40,40,30"
Art of Murder: Cards of Destiny, PC,"AtomicGamer,Game Over Online,Just Adventure,Worth Playing,GamingTrend,GamingXP,Eurogamer Italy,GameShark,Gamekult,Gaming Nexus,Adventure Gamers,LEVEL (Czech Republic),GameZone,My Gamer","75,69,67,65,63,60,60,58,50,50,50,50,40,38"
DreamWorks Shrek the Third," PSP, PSP","Game Chronicles,Da Gameboyz,GameZone,IGN,Modojo,GameSpot,PSX Extreme,GamesRadar+,Game Chronicles,Da Gameboyz,GameZone,IGN,Modojo,GameSpot,PSX Extreme,GamesRadar+","72,63,60,60,60,52,52,50,72,63,60,60,60,52,52,50"
Carmen Sandiego: The Secret of the Stolen Drums," GameCube, PlayStation, Xbox 360","TotalGames.net,Nintendo Power,Computer and Video Games,Nintendo Insider,Play Magazine,GameCube Europe,IGN,Nintendojo,GameSpot,,","70,68,68,61,58,57,56,49,47,,"
World War II Online: Blitzkrieg, PC,"Gamezilla!,GamePower,GameZone,Game Over Online,FiringSquad,Gamers' Temple,IGN,GameSpot,GameSpy,Adrenaline Vault,Computer Games Magazine","77,75,70,68,65,62,59,58,55,40,20"
Merchant Prince II, PC,"GameSpy,IGN,GameZone,Electric Playground,All Game Guide,GameSpot,Computer Games Magazine,Yahoo!,Adrenaline Vault,GamePower","75,73,70,65,60,52,50,40,40,38"
Dynasty Warriors Vol. 2, PSP,"GamesRadar+,GamingExcellence,Eurogamer,Digital Entertainment News,Worth Playing,GameZone,Next Level Gaming,GameSpot,GamePro,GameSpy,DarkStation,PSM Magazine,Armchair Empire,Gaming Horizon,PALGN,Jolt Online Gaming UK,Gamestyle,GameShark,IGN,PSM3 Magazine UK,TotalPlayStation,GameDaily,Game Informer,Official Playstation 2 Magazine UK,AceGamez,Pure Magazine UK,Modojo,Official U.S. Playstation Magazine","70,70,70,69,68,65,63,61,60,60,60,60,60,60,60,60,60,58,54,52,50,50,50,50,50,50,40,40"
Randal's Monday, PC,"Hobby Consolas,Eurogamer Spain,Vandal,Meristation,Hooked Gamers,Ragequit.gr,COGconnected,GameOver.gr,3DJuegos,Game World Navigator Magazine,SpazioGames,IGN Italia,4Players.de,God is a Geek,IncGamers,Hardcore Gamer,GameWatcher,GamingTrend,PC Gamer,games(TM),Adventure Gamers,Gamers' Temple,CD-Action,IGN,Games.cz,Eurogamer Germany,Gameblog.fr,GameSpot,DarkStation,ZTGD","84,80,80,80,73,70,70,70,70,65,65,65,60,60,60,60,60,55,53,50,50,50,45,45,40,40,40,40,30,30"
Double Dragon, Xbox 360,"Official Xbox Magazine UK,Game Chronicles,GameSpot,Official Xbox Magazine,X-ONE Magazine UK,IGN,TeamXbox,Planet Xbox 360,Computer and Video Games,GamesRadar+,Gamestyle,Eurogamer","70,70,69,65,60,56,55,50,40,40,40,30"
Blazing Angels: Squadrons of WWII, Wii,"Official Nintendo Magazine UK,Nintendo Power,Worth Playing,Nintendo Gamer,GameSpot,GameZone,G4 TV,IGN,Cheat Code Central,GameSpy,1UP","70,70,70,68,62,60,60,57,54,40,20"
Breach, Xbox 360,"GameWatcher,Game Revolution,Official Xbox Magazine,Gamer 2.0,Gamer Limit,GamingTrend,Da Gameboyz,Official Xbox Magazine UK,X-ONE Magazine UK,Armchair Empire,Planet Xbox 360,Eurogamer Italy,Vandal,Joystiq,Extreme Gamer,IncGamers,Multiplayer.it,Gamereactor Denmark,Everyeye.it,SpazioGames,TeamXbox,GameSpot,IGN,Totally360,Video Game Talk,Digital Chumps,GameFocus,GameZone,Edge Magazine,Gaming Nexus,DarkZero,GameCritics,Gaming Age,Thunderbolt,Gamereactor Sweden,Kikizo,Eurogamer,MS Xbox World,XGN,Metro GameCentral,Gamekult,GamePro,Destructoid,The Escapist,BigPond GameArena,Eurogamer Spain","85,83,80,80,80,74,73,70,70,70,70,70,70,70,68,65,60,60,60,60,60,60,60,60,60,58,55,55,50,50,50,50,50,50,50,50,50,50,45,40,40,40,40,40,35,30"
Michael Jackson The Experience HD, PlayStation Vita,"Game Chronicles,PSX Extreme,DarkStation,Pocket Gamer UK,PSFocus,Games Master UK,GameFocus,IGN,Digital Chumps,Playstation Official Magazine Australia,Digital Spy,ZTGD,Game Revolution,Multiplayer.it,TheSixthAxis,Destructoid,GamesRadar+,PlayStation LifeStyle,4Players.de,MEGamers,Eurogamer Italy,Everyeye.it,Gaming Age,Playstation Official Magazine UK,Playstation: The Official Magazine (US),Play UK,PSM3 Magazine UK","77,70,70,70,69,68,66,65,64,60,60,60,60,60,60,60,60,60,56,55,50,50,42,40,40,40,32"
EyePet, PSP,"Play UK,Impulsegamer,Playstation: The Official Magazine (US),Playstation Official Magazine UK,PlayStation LifeStyle,Game Chronicles,Meristation,GameFocus,PSFocus,Vandal,GamingXP,GameSpot,GameZone,IGN,Cheat Code Central,Game Revolution,PALGN,Gameblog.fr,Gamer.nl","77,70,70,70,70,65,65,64,61,60,53,50,50,50,48,42,40,40,40"
