Name,Platform,Sources,Scores
Motocross Maniacs Advance, Game Boy Advance,"Play Magazine,Pocket Games,Game Informer,GamerWeb Nintendo,GamePro,Game Over Online,Nintendo Power,GameSpot,IGN,Electronic Gaming Monthly,All Game Guide","100,85,83,75,70,68,66,62,60,50,50"
4x4 EVO 2, PC,"GameZone,IGN,GameSpot,ActionTrip,Adrenaline Vault,Yahoo!,PC Gamer,Computer Gaming World,Computer Games Magazine","98,84,78,77,70,60,52,50,40"
Prehistorik Man, Game Boy Advance,"Gaming Maxx,Nintendo Power,Play Magazine,All Game Guide,GameZone,Armchair Empire,Game Informer,Gaming Age,GameSpot,IGN,Hot Games","82,80,80,80,78,77,75,75,61,60,60"
NASCAR Thunder 2002, PlayStation,"GameZone,PSX Nation,Sports Gaming Network,GamePro,Hot Games,GameShark,GameSpot,Official U.S. Playstation Magazine","90,85,84,80,70,60,58,40"
Destruction Derby Raw, PlayStation,"Spank!,IGN,Happy Puppy,GameSpot,Game Revolution,Da Gameboyz,PSX Nation,GamePro,CNET Gamecenter","80,79,75,75,75,71,71,70,40"
D2, Dreamcast,"Sega X,Daily Radar,CNET Gamecenter,Hot Games,Da Gameboyz,Happy Puppy,DC Swirl,GamePro,Antagonist,GamerWeb Sega,IGN,GameSpot,AllDreamcast,Planet Dreamcast,CheckOut","90,88,80,80,72,70,70,70,65,65,62,62,60,45,40"
Earth Defense Force 2017, Xbox 360,"Gaming Age,Eurogamer,AtomicGamer,Digital Entertainment News,GameSpy,GamesRadar+,Game Informer,1UP,Armchair Empire,GameDaily,Gamestyle,NTSC-uk,Game Chronicles,Games Master UK,Pelit (Finland),Firing Squad,PALGN,GamePro,Electronic Gaming Monthly,Xbox World Australia,Play Magazine,GamingTrend,GameTrailers,GameSpot,TeamXbox,Worth Playing,ZTGD,Yahoo!,X-ONE Magazine UK,VideoGamer,Boomtown,netjak,IGN,GameZone,GamingExcellence,Game Revolution,GameShark,MS Xbox World,Gamer's Hell,GameBrink,Computer and Video Games,Game Almighty,Official Xbox Magazine,XboxAddict,Official Xbox Magazine UK,360 Gamer Magazine UK,Edge Magazine,My Gamer,Planet Xbox 360,Gaming Nexus,Cheat Code Central,Xboxic,games(TM),Hardcore Gamer,GameCritics","91,90,85,85,80,80,80,80,80,80,80,80,77,77,77,75,75,75,75,75,75,74,73,71,70,70,70,70,70,70,70,70,69,69,68,67,67,65,65,64,63,60,60,60,60,60,60,58,56,52,50,50,50,45,35"
.hack//G.U. vol. 1//Rebirth, PlayStation 2,"Play Magazine,Gaming Age,RPG Fan,GamePro,netjak,GamerNode,GameZone,Game Chronicles,Digital Entertainment News,1UP,GamesRadar+,GameSpy,PSM Magazine,Official U.S. Playstation Magazine,WHAM! Gaming,Worth Playing,Electronic Gaming Monthly,GameSpot,G4 TV,Game Informer,IGN","90,83,82,80,79,78,75,75,73,70,70,70,70,70,69,65,65,63,60,58,50"
Under Siege, PlayStation 3,"Impulsegamer,Games Master UK,GamingXP,Eurogamer Portugal,Console Monster,Play UK,Extreme Gamer,Gamer.nl,Game Chronicles,PlayStation LifeStyle,GameSpot,Eurogamer,Playstation Official Magazine UK,Edge Magazine,Everyeye.it,CD-Action,IGN","85,84,80,80,72,71,71,70,70,70,70,70,70,70,60,50,50"
Star Wars: Battlefront II, PSP,"Game Chronicles,Modojo,Computer and Video Games,Official Playstation 2 Magazine UK,Pure Magazine UK,GameZone,IGN,Gamer 2.0,Gamers' Temple,GameSpy,Yahoo!,PSM Magazine,Game Informer,GameSpot,PALGN,IncGamers,TotalPlayStation,Electronic Gaming Monthly,Official U.S. Playstation Magazine,Cheat Code Central,Worth Playing,Computer Games Magazine","81,80,80,80,80,79,78,76,73,70,70,70,70,68,65,65,65,63,60,60,60,40"
Sword of the Stars: The Pit, PC,"RPG Fan,NZGamer,Destructoid,PC Gamer,GameStar,LEVEL (Czech Republic),IGN Italia","81,75,75,73,67,60,55"
One Piece: Grand Battle, PlayStation 2,"AceGamez,GameSpy,BonusStage,Play Magazine,1UP,PSM Magazine,Gamer's Hell,NTSC-uk,IGN,Official U.S. Playstation Magazine,GameZone,Worth Playing,GameSpot,PALGN,Gaming Age,G4 TV","100,90,90,80,75,75,75,70,70,70,68,60,60,50,42,40"
Deception IV: The Nightmare Princess, PlayStation 4,"GamesVillage.it,Gaming Nexus,Digitally Downloaded,Hardcore Gamer,Destructoid,Vandal,Worth Playing,ZTGD,Playstation Official Magazine UK,Brash Games,PLAY! Zine,DarkZero,Atomix,4Players.de,Metro GameCentral,PlayStation LifeStyle,Impulsegamer,Digital Chumps,USgamer,Push Square,God is a Geek,3DJuegos,PlayStation Universe,IGN Spain,IGN Italia,SpazioGames,COGconnected,Everyeye.it,Multiplayer.it,GameOver.gr,LaPS4,games(TM),Eurogamer Italy","85,80,80,80,80,78,75,75,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,68,65,65,62,60,60,55,50,50"
Need for Speed: The Run," PC, Xbox 360, 3DS, PlayStation 3","Bit-Gamer,GamingXP,Ten Ton Hammer,Gamers.at,PC Games,Multiplayer.it,GameStar,SpazioGames,PC Games (Russia),DarkStation,Eurogamer Italy,Computer Games Online RO,GRYOnline.pl,LEVEL (Czech Republic),Absolute Games,GameSpy,ActionTrip,PC Gamer,Game Revolution,Gaming Nexus,EGM,Machinima,Destructoid,GameTrailers,DailyGame,Game Chronicles,Xbox World 360 Magazine UK,Pelit (Finland),Computer and Video Games,Armchair Empire,XGN,Gamereactor Denmark,Eurogamer Portugal,Cheat Code Central,GamesRadar+,GamingTrend,GamingXP,Gamers' Temple,Everyeye.it,Game Informer,Extreme Gamer,XboxAddict,3DJuegos,Cynamite,Gaming Age,Vandal,Game Over Online,Gamestyle,Totally360,GameOver.gr,Planet Xbox 360,GameSpot,ZTGD,AusGamers,GameFocus,GameWatcher,Worth Playing,Gameplanet,IGN,GameCritics,X-ONE Magazine UK,Digital Spy,Thunderbolt,Gameblog.fr,Guardian,AtomicGamer,Xbox Achievements,VideoGamer,GamePro,Joystiq,1UP,Games Master UK,MondoXbox,Official Xbox Magazine,TeamXbox,GameShark,The A.V. Club,Gamekult,Gamereactor Sweden,Metro GameCentral,Official Xbox Magazine UK,Giant Bomb,BigPond GameArena,GamingXP,Nintendo Gamer,Games Master UK,Nintendo Life,SpazioGames,Official Nintendo Magazine UK,Gameblog.fr,XGN,Modojo,NZGamer,GamingXP,GameTrailers,Pelit (Finland),Impulsegamer,XGN,Cheat Code Central,Official PlayStation Magazine Benelux,Game Informer,Extreme Gamer,PSFocus,3DJuegos,Digital Chumps,Vandal,Game Over Online,PSX Extreme,Console Monster,Playstation: The Official Magazine (US),GameOver.gr,PlayStation Universe,PALGN,GameSpot,PlayStation LifeStyle,GameWatcher,CD-Action,Worth Playing,Meristation,IGN,Play UK,GamerNode,Playstation Official Magazine UK,Eurogamer Spain,Eurogamer Sweden,TheSixthAxis,Gameblog.fr,VideoGamer,GamePro,1UP,TotalPlayStation,games(TM),Games.cz,Gamekult,Gamereactor Sweden,Eurogamer,IncGamers,DarkZero,Giant Bomb,Edge Magazine","90,89,81,80,79,78,78,75,70,70,70,68,65,60,60,60,57,53,91,91,90,85,85,84,83,82,81,81,81,80,80,80,80,80,80,78,78,78,78,78,77,77,76,75,75,75,74,70,70,70,70,70,69,69,65,65,65,65,65,60,60,60,60,60,60,60,60,60,60,60,58,55,55,55,50,50,50,50,50,50,50,40,40,83,71,71,70,65,62,60,50,40,88,87,84,81,80,80,80,78,78,77,76,76,76,75,74,74,70,70,70,70,70,70,70,65,65,65,65,65,63,60,60,60,60,60,60,60,60,58,55,50,50,50,50,50,50,40,40,30"
Crysis Remastered," PC, Switch","Impulsegamer,The Digital Fix,The Games Machine,Merlin'in Kazanı (Turkey),GameStar,4Players.de,Digital Chumps,PC Games,IGN Italia,Areajugones,Jeuxvideo.com,Hobby Consolas,SpazioGames,GameGrin,God is a Geek,Worth Playing,CD-Action,GamingBolt,TheSixthAxis,JeuxActu,COGconnected,3DJuegos,Starbit,3DJuegos,Nintendo Life,SpazioGames,Gaming Age,NintendoWorldReport,CGMagazine,Jeuxvideo.com,Merlin'in Kazanı (Turkey),Gamersky,DarkStation,Multiplayer.it,Metro GameCentral,Vandal,Worth Playing,GameCritics,COGconnected,Destructoid,BaziCenter,Noisy Pixel,4Players.de,Hardcore Gamer,GamingTrend,Screen Rant,Twinfinite,Malditos Nerds,GameSkinny,Cubed3,Switch Player","92,90,80,80,76,73,70,70,70,70,70,69,66,65,65,60,60,60,60,60,55,50,80,80,80,78,75,75,75,75,74,70,70,70,70,68,67,65,65,65,65,65,65,60,60,60,50,50,50,40,40"
"Guns, Gore & Cannoli", Xbox One,"MondoXbox,GameCrate,ZTGD,Brash Games,XGN,4Players.de,We Got This Covered,Pure Xbox,DarkStation,Official Xbox Magazine UK","82,80,80,80,80,74,70,60,50,50"
Hyperdimension Neptunia Re;Birth1, PlayStation Vita,"Digitally Downloaded,The Vita Lounge,Pocket Gamer UK,Push Square,Hardcore Gamer,Gaming Age,IGN Italia,DarkZero,Everyeye.it,Worth Playing,Vandal,Dealspwn,The Digital Fix,IGN,PlayStation LifeStyle,Gamestyle","90,86,80,80,80,75,74,70,70,70,70,60,60,60,50,50"
Trouble Witches Neo!, Xbox 360,"Vandal,Eurogamer Italy,GamePro,Gamereactor Sweden,Gamekult,Machinima,X-ONE Magazine UK,Eurogamer","85,80,80,70,70,65,60,60"
Sword of the Necromancer, PC,"Hooked Gamers,GamingTrend,Impulsegamer,Softpedia,Gaming Nexus,GameGrin,TheSixthAxis,CD-Action,GameSpace,4Players.de,God is a Geek,Noisy Pixel","93,85,85,75,70,70,70,65,60,58,55,55"
NCAA March Madness 08," Xbox 360, PlayStation 3","TeamXbox,GameTrailers,Planet Xbox 360,GameZone,Armchair Empire,Gaming Age,IGN,Kombo,Game Informer,Game Over Online,Official Xbox Magazine,The New York Times,GameDaily,DarkStation,Video Game Talk,Electronic Gaming Monthly,GamerNode,GameSpot,Cheat Code Central,1UP,GamesRadar+,GameTap,","79,79,78,75,75,75,74,74,73,73,70,70,70,70,70,67,65,65,64,60,50,50,"
Twin Breaker: A Sacred Symbols Adventure, PlayStation 4,"Player 2,PSX Extreme,The Digital Fix,Push Square,Noisy Pixel,DualShockers,Screen Rant","75,74,70,70,70,65,60"
Where the Water Tastes Like Wine, Switch,"Nintendo Enthusiast,Nintenderos,Gamers' Temple,DarkStation,NintendoWorldReport,JeuxActu,COGconnected,Critical Hit,New Game Network,The Digital Fix,FNintendo,GameSpew,Nintendo Life","95,80,80,80,75,70,65,65,63,60,60,60,40"
The Long Reach, Xbox One,"GameGrin,MondoXbox,Windows Central,ZTGD,TheXboxHub,XboxAddict,Xbox Tavern","80,75,70,70,70,60,59"
The Golf Club 2, Xbox One,"XboxAddict,TheXboxHub,Worth Playing,The Digital Fix,GameCritics,Windows Central,Gaming Nexus","80,80,75,70,70,60,49"
SimCity Creator," DS, Wii","Pocket Gamer UK,Official Nintendo Magazine UK,GameZone,Nintendo Gamer,1UP,Maxi Consolas (Portugal),GameSpot,Worth Playing,GameSpy,GamesRadar+,PTGamers,Cheat Code Central,Game Chronicles,IGN,Game Revolution,Modojo,","90,85,83,78,75,75,75,72,70,70,70,68,65,60,42,40,"
Dr. Mario: Miracle Cure, 3DS,"Nintendo Force Magazine,Gaming Age,Eurogamer Italy,Nintendo Life,CD-Action,Digital Chumps,Critical Hit,Gaming Nexus,Gameblog.fr,GameSpot,Game Revolution,Multiplayer.it,Everyeye.it,XGN,Destructoid,GamesRadar+,Pocket Gamer UK,IGN Italia,3DJuegos,God is a Geek,FNintendo,Attack of the Fanboy,Games Master UK,TheSixthAxis","85,83,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,69,65,65,60,60,59,50"
The Blackout Club, Xbox One,"Xbox Tavern,SomosXbox,MondoXbox,IGN Spain,Official Xbox Magazine UK,TheXboxHub,Game Rant","77,76,75,75,70,70,40"
Cycle 28, Switch,"Switch Player,Nintendo Life,GameGrin,DarkStation,NintendoWorldReport,FNintendo,Nintendojo","80,80,75,70,65,60,58"
The Simpsons Arcade Game," PlayStation 3, Xbox 360","Eurogamer Germany,Push Square,IGN,Vandal,Game Informer,Playstation Official Magazine Australia,Playstation: The Official Magazine (US),Official PlayStation Magazine Benelux,PSM3 Magazine UK,Playstation Official Magazine UK,3DJuegos,Everyeye.it,Play UK,","80,80,80,79,75,70,70,70,66,60,60,55,54,"
Harvest Moon: Magical Melody, Wii,"IGN UK,Eurogamer,Pelit (Finland),n-Revolution Magazine UK,Maxi Consolas (Portugal),Gamer.nl,Games Master UK,Gameplanet,Gameplayer,PALGN,Nintendo Gamer,Official Nintendo Magazine UK,AceGamez,Cheat Code Central","80,80,79,78,75,70,70,70,70,65,64,61,50,40"
RiftStar Raiders, PlayStation 4,"PlaySense,XGN,Multiplayer.it,The Digital Fix,God is a Geek,Video Chums,COGconnected,Playstation Official Magazine UK","85,75,70,70,70,67,65,60"
BADLAND: Game of the Year Edition, Xbox One,"Brash Games,Multiplayer.it,MondoXbox,3DJuegos,Pure Xbox,ZTGD,God is a Geek,Official Xbox Magazine UK","100,87,75,75,70,65,50,50"
The Conduit, Wii,"Gaming Nexus,Worth Playing,Gameplayer,IGN,GameFocus,NintendoWorldReport,Nintendojo,Play Magazine,Deeko,9Lives,GameShark,GamesNation,Nintendo Power,GamesRadar+,Cynamite,GameZone,Kombo,Zentendo,3DJuegos,Da Gameboyz,Impulsegamer,GameTrailers,Cheat Code Central,Gamervision,Games Master UK,Vandal,XGN,IGN AU,Extreme Gamer,Official Nintendo Magazine UK,Gaming Age,Meristation,Everyeye.it,Armchair Empire,SpazioGames,Gamers' Temple,Multiplayer.it,Nintendo Gamer,Game Over Online,GamePro,GameSpy,GameDaily,Game Informer,AtomicGamer,DailyGame,IGN UK,WonderwallWeb,InsideGamer.nl,Nintendo Life,Destructoid,NZGamer,Cubed3,N-Europe,Gamestyle,Gameplanet,Eurogamer Portugal,GameSpot,PALGN,Pelit (Finland),VideoGamer,Eurogamer Italy,DarkZero,Play.tm,RealGamer,AceGamez,BigPond GameArena,Computer and Video Games,1UP,The A.V. Club,Game Revolution,Eurogamer,games(TM),Gamer Limit,Gamer.nl,Eurogamer Spain,Giant Bomb,Edge Magazine,Metro GameCentral,Thunderbolt","91,90,90,86,86,85,85,85,85,85,83,82,80,80,80,80,80,80,79,79,79,78,78,78,78,78,78,78,77,76,75,75,75,75,73,72,72,72,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65,65,65,60,60,60,60,60,60,60,59,58,58,58,50,50,50,50,50,40,40,40,30"
DESYNC, PC,"GamingTrend,New Game Network,4Players.de,COGconnected,Ragequit.gr,Hooked Gamers,IGN Spain,BaziCenter,Critical Hit,SpazioGames,Vandal,PLAY! Zine,God is a Geek,Quarter to Three,CD-Action,Hardcore Gamer,PC Gamer,Arcade Sushi","85,84,83,79,71,71,70,70,70,70,70,65,65,60,60,60,58,50"
HoopWorld, Wii,"IGN,GamingTrend,Nintendo Life,1UP,My Gamer,Official Nintendo Magazine UK,Digital Chumps","80,78,70,67,62,61,52"
Assassin's Creed II: Discovery, DS,"Vandal,IGN,Modojo,Cheat Code Central,GameZone,GamesNation,3DJuegos,Gaming Age,GameSpot,Pocket Gamer UK,Nintendo Power,SpazioGames,Games Master UK,Multiplayer.it,Eurogamer Italy,Meristation,1UP,Official Nintendo Magazine UK,Everyeye.it,D+PAD Magazine","85,80,80,80,80,79,75,75,70,70,70,65,63,60,60,60,58,55,50,50"
Rag Doll Kung Fu, PC,"PC Gamer,Computer and Video Games,Games Radar,Eurogamer,PC Format,Computer Gaming World,AceGamez","76,76,75,70,69,60,60"
Harry Potter: Quidditch World Cup," PC, Xbox, PlayStation 2, GameCube","GameZone,PC Gamer,GMR Magazine,GameSpy,Gamer.tv,IGN,PC Gameworld,Eurogamer,Yahoo!,GameNow,GameSpot,Play.tm,Computer Games Magazine,GameBiz,GMR Magazine,Official Xbox Magazine,Gamer.tv,IGN,Electronic Gaming Monthly,Xbox Nation Magazine,Yahoo!,GameSpot,1UP,TeamXbox,TotalGames.net,Ferrago,Game Revolution,Worth Playing,GameZone,Next Level Gaming,GMR Magazine,Game Informer,Gamer.tv,IGN,Electronic Gaming Monthly,netjak,Deeko,Cheat Code Central,PSM Magazine,Yahoo!,GameSpot,1UP,Play.tm,G4 TV,Official U.S. Playstation Magazine,Game Revolution,PSX Nation,TotalGames.net,GMR Magazine,GamePro,Nintendo Power,Gamer.tv,IGN,Electronic Gaming Monthly,Yahoo!,GameNow,GameSpot,1UP,GameCube Europe,Games Radar,Ferrago,Nintendojo,Game Revolution,Gamestyle","81,80,80,75,74,72,70,70,70,67,65,60,40,82,80,79,74,72,72,70,70,65,65,64,60,60,50,84,82,81,80,78,74,72,72,71,70,70,70,70,65,65,60,60,60,50,50,42,80,80,76,74,72,72,70,67,65,65,65,62,60,54,50,30"
Iron Storm, PC,"Gamezilla!,ActionTrip,Yahoo!,IGN,Game Over Online,PC Gamer,GamerWeb PC,GameZone,PC Gameworld,Armchair Empire,GameSpot,Adrenaline Vault,Gamers' Temple,GameSpy,Computer Gaming World,Computer Games Magazine","94,81,80,80,75,75,75,72,72,70,70,60,55,54,50,50"
Castlevania Chronicles, PlayStation,"Cinescape,PSX Nation,Hot Games,GamePro,IGN,Electronic Gaming Monthly,GameZone,GameShark,Official U.S. Playstation Magazine,Gaming Age,GameSpot,Next Generation Magazine,Games Domain,Gamezilla!,Game Revolution,Core Magazine","83,80,80,80,78,72,70,70,70,67,61,60,60,58,50,42"
Xtreme Sports, Dreamcast,"Hot Games,GamePro,Sports Gaming Network,GamerWeb Sega,Da Gameboyz,Gaming Maxx,IGN,GameSpot,Game Revolution,Dreamcast HQ,Happy Puppy,DC Swirl,Gaming Age","80,80,76,75,74,74,70,70,67,60,60,50,50"
Sports Champions 2, PlayStation 3,"Gaming Age,PSX Extreme,GamingTrend,GamingXP,Push Square,PlaySense,Game Revolution,PlayStation LifeStyle,Meristation,IGN,Official PlayStation Magazine Benelux,GameWatcher,Impulsegamer,XGN,PlayStation Universe,3DJuegos,TotalPlayStation,Eurogamer Sweden,Playstation: The Official Magazine (US),4Players.de,D+PAD Magazine,Everyeye.it,SpazioGames,Console Monster,Play UK,CD-Action,Playstation Official Magazine UK,JeuxActu,Eurogamer Italy,COGconnected,Eurogamer Portugal,Metro GameCentral,NZGamer","83,82,82,81,80,80,80,80,78,76,75,75,75,75,75,71,70,70,70,70,70,70,70,65,65,60,60,60,60,50,50,50,50"
Mirror's Edge Catalyst, PlayStation 4,"Hobby Consolas,GameCritics,LevelUp,XGN,LaPS4,GameOver.gr,Gamer.no,Time,Power Unlimited,Push Square,Digital Spy,Shacknews,PlayStation LifeStyle,Cheat Code Central,God is a Geek,IGN Italia,The Games Machine,PlaySense,3DJuegos,PlayStation Universe,Impulsegamer,Atomix,Playstation Official Magazine UK,Playstation Official Magazine Australia,Games.cz,M3,Gamer.nl,IGN Sweden,Eurogamer Poland,CGMagazine,TheSixthAxis,Kill Screen,IGN,Merlin'in Kazanı (Turkey),PLAY! Zine,Critical Hit,IGN Denmark,Game Informer,Easy Allies,Edge Magazine,LEVEL (Czech Republic),InsideGamer.nl,New York Daily News,Slant Magazine,Game Rant,Guardian,Twinfinite,Metro GameCentral,GamesRadar+,The Jimquisition","92,85,85,85,82,80,80,80,80,80,80,80,80,80,80,79,76,75,75,75,72,71,70,70,70,70,70,70,70,70,70,68,68,67,65,65,65,65,60,60,60,60,60,60,60,60,60,60,60,50"
Pathway," Switch, PC","Hey Poor Player,NintendoWorldReport,Impulsegamer,Screen Rant,GameSpace,Starbit,Switch Player,Game Rant,Finger Guns,Nintendo Life,Strategy Gamer,The Indie Game Website,RPG Fan,Games.cz,Vandal,Everyeye.it,IGN,The Games Machine,Game World Navigator Magazine,GameGrin,Eurogamer Italy,GameSpot,PC Games,PC Gamer,Multiplayer.it","80,80,80,80,70,60,60,60,60,50,100,90,79,70,70,70,70,68,67,60,60,60,60,57,55"
Final Fantasy Type-0 HD, PC,"RPG Fan,GameStar,Digital Chumps,DarkZero,Gaming Age,GamesVillage.it,GameWatcher,PC Gamer,CGMagazine","85,82,78,70,67,65,60,58,55"
Dragon Age: Origins - Return to Ostagar, PC,"CPUGamer,Gamer's Hell,IGN,Pelit (Finland),GameZone,Multiplayer.it,PC Gamer UK","90,85,85,75,70,50,30"
Donkey Konga 2, GameCube,"TotalGames.net,Games Radar,Pelit (Finland),Da Gameboyz,IGN,Total Video Games,NintendoWorldReport,GameCube Europe,GameZone,Nintendo Power,Siliconera,Yahoo!,NTSC-uk,Game Informer,Kombo,GameSpy,GameSpot,Gaming Age,eToychest,N-Insanity,Nintendojo,Armchair Empire,G4 TV,Pelaaja (Finland),Nintendophiles,Eurogamer,Cheat Code Central,Detroit Free Press,GamerFeed,netjak","92,88,85,80,80,80,80,80,78,78,75,70,70,70,70,70,69,67,64,64,60,60,60,60,58,50,50,50,50,25"
NASCAR 09," Xbox 360, PlayStation 3","GameShark,Official Xbox Magazine,TeamXbox,1UP,Game Informer,Cheat Code Central,G4 TV,GamesRadar+,AceGamez,GameTrailers,GameFocus,MEGamers,Worth Playing,GameDaily,VideoGamer,Gamervision,GameSpot,Boomtown,WonderwallWeb,Play.tm,Gaming Age,IGN,GameSpy,Gamestyle,Official Xbox Magazine UK,Eurogamer,DarkZero,DarkStation,Games Master UK,Console Monster,Game Chronicles,Xbox World 360 Magazine UK,Game Informer,Cheat Code Central,G4 TV,GameZone,GameTrailers,PSX Extreme,GameFocus,Worth Playing,GameDaily,GameSpot,PlayStation Universe,Gaming Age,Console Monster,Game Chronicles,GameSpy,VideoGamer,Video Game Talk,DarkZero,IGN,PALGN,Playstation: The Official Magazine (US),Playstation Official Magazine UK","91,85,84,83,80,80,80,80,80,79,78,78,73,70,70,70,70,70,70,69,67,65,60,60,60,60,60,60,59,55,52,23,80,80,80,79,79,78,76,73,70,70,70,67,63,63,60,60,60,60,59,55,50,30"
Fate/Extella: The Umbral Star," Switch, PlayStation 4","Worth Playing,We Got This Covered,GamingTrend,Nintendo Life,Gamers' Temple,NintendoWorldReport,Nintendo Enthusiast,Everyeye.it,Atomix,4Players.de,Gameblog.fr,Digitally Downloaded,GameSpew,Cubed3,GameGrin,CGMagazine,FNintendo,COGconnected,Game Revolution,Trusted Reviews,Nintendojo,","80,80,80,80,77,75,75,75,74,71,70,70,70,70,65,65,60,60,60,60,25,"
Crimsonland," Xbox One, PC, PlayStation 4","ZTGD,Brash Games,MondoXbox,Pure Xbox,Xbox Achievements,GameOver.gr,USgamer,Everyeye.it,Official Xbox Magazine UK,We Got This Covered,DarkZero,Hardcore Gamer,IncGamers,Riot Pixels,Vandal,Games.cz,DarkStation,God is a Geek,4Players.de,Destructoid,IGN,Game Informer,Gamestyle,Critical Hit,PlaySense,PlayStation Universe,PlayStation LifeStyle,Playstation Official Magazine Australia,Merlin'in Kazanı (Turkey),Push Square,Digitally Downloaded,Gaming Nexus,TheSixthAxis,Gaming Age","90,80,74,70,70,70,70,65,60,50,80,80,80,68,65,60,60,50,80,75,75,70,70,70,65,65,65,60,60,60,50,49,30,25"
Battle Princess of Arcadias, PlayStation 3,"PSX Extreme,CalmDownTom,PlayStation Universe,PlayStation LifeStyle,Digitally Downloaded,IGN,IGN Italia,ZTGD,Worth Playing,Everyeye.it,Digital Chumps,EGM,Gamestyle,Push Square,Hardcore Gamer,Gaming Age,RPG Fan,Destructoid,DarkZero,RPGamer,The Digital Fix,GameCritics","84,80,80,80,80,76,75,75,70,70,70,70,70,70,70,67,65,60,60,60,50,40"
AO Tennis 2," Xbox One, PlayStation 4, PC, Switch","TheSixthAxis,Forbes,MondoXbox,Stevivor,Gaming Nexus,XGN,God is a Geek,Official Xbox Magazine UK,GameSpew,DarkStation,Cultured Vultures,IGN,Generación Xbox,Xbox Tavern,Vandal,Gaming Age,Game Informer,Jeuxvideo.com,SomosXbox,TheXboxHub,Eurogamer Italy,Player 2,LaPS4,Everyeye.it,IGN Italia,The Games Machine,GameOver.gr,Playstation Official Magazine UK,PlaySense,PlayStation Country,Multiplayer.it,Wccftech,IGN,Gameblog.fr,Push Square,BaziCenter,TrueGaming,Areajugones,Jeuxvideo.com,SpazioGames,4Players.de,,Press Start Australia,Digital Chumps,IGN,Nintenderos,Vooks,FNintendo,Nintendo Life","80,78,75,75,74,70,70,70,70,70,70,70,69,68,68,67,65,65,62,60,60,75,75,75,75,71,70,70,70,70,70,70,70,70,70,65,65,65,65,63,59,,80,70,70,60,60,50,50"
Nintendo Labo: Toycon 03 Vehicle Kit, Switch,"NintendoWorldReport,Nintendo Force Magazine,Cubed3,GameSpot,Nintendo Life,Jeuxvideo.com,Vooks,My Nintendo News,4Players.de,Switch Player","90,85,70,70,70,65,60,60,59,50"
Tony Hawk's Downhill Jam, Wii,"GamingTrend,GameZone,PGNx Media,Official Nintendo Magazine UK,eToychest,Game Chronicles,Console Gameworld,GameSpy,GamesRadar+,Worth Playing,Kombo,Pelit (Finland),Nintendo Power,Electronic Gaming Monthly,1UP,Nintendo Gamer,Cheat Code Central,Play Magazine,games(TM),ZTGD,DarkStation,Game Almighty,IGN,Yahoo!,Games Master UK,Play.tm,GameTrailers,GamePro,Digital Entertainment News,PALGN,Nintendojo,NintendoWorldReport,AceGamez,The Sydney Morning Herald,GameSpot,Game Revolution,Deeko,Eurogamer,VideoGamer,Edge Magazine,Game Informer,G4 TV","92,90,87,85,85,83,82,80,80,77,77,77,75,75,75,74,72,70,70,70,70,70,70,70,69,69,68,65,65,65,65,60,60,60,60,58,55,50,50,50,50,40"
