name,platform,sources,scores
Pillars of Eternity: The White March - Part 1, PC,"Ragequit.gr,GRYOnline.pl,Gaming Nexus,Meristation,GameStar,CD-Action,Multiplayer.it,IGN Italia,DarkStation,GameOver.gr,3DJuegos,NZGamer,Everyeye.it,GameWatcher,The Digital Fix,PC Invasion,PC Gamer,IGN,Kill Screen,Eurogamer Poland,Games.cz,GameSpot","92,90,88,86,86,85,85,81,80,80,80,79,75,75,70,70,70,68,67,60,60,60"
MVP 06 NCAA Baseball, PlayStation 2,"The A.V. Club,Cheat Code Central,Game Over Online,Console Gameworld,Worth Playing,PGNx Media,IGN,My Gamer,Gaming Age,GameZone,The New York Times,Official U.S. Playstation Magazine,1UP,GameSpot,GameSpy,Yahoo!,PSX Extreme,Game Revolution,Next Level Gaming,GamePro,Maxim Online,Game Informer,PSM Magazine,Electronic Gaming Monthly,Stuff,Detroit Free Press,Computer Games Magazine","91,88,85,85,85,85,85,84,83,80,80,80,80,80,80,80,77,75,73,70,70,70,70,67,60,50,40"
Room to Grow, PC,"KeenGamer,Hey Poor Player,GameGrin,Shindig,Digitally Downloaded,Meristation,Hooked Gamers,Cubed3","90,90,85,80,80,68,62,60"
The Survivalists, PlayStation 4,"The Digital Fix,The Games Machine,Everyeye.it,SpazioGames,BaziCenter,CD-Action,TheSixthAxis,Eurogamer Italy,Player 2","90,85,80,76,75,70,70,70,67"
Bombslinger, Switch,"NintendoWorldReport,GameGrin,Worth Playing,Nintenderos,Nintendo Insider,Vooks,Nintendo Life,Gamer.nl","90,80,75,73,70,70,70,65"
Skylanders SuperChargers, Xbox One,"COGconnected,MondoXbox,Destructoid,Polygon,Official Xbox Magazine UK,Gameplanet,IGN,GamesBeat,We Got This Covered,4Players.de,ZTGD,Game Informer,X-ONE Magazine UK,games(TM),Pure Xbox","89,87,85,85,80,80,80,80,80,79,75,65,60,60,60"
Brave Story: New Traveler, PSP,"1UP,Game Almighty,Deeko,AceGamez,Gamers' Temple,netjak,RPG Fan,Extreme Gamer,GameZone,My Gamer,Play Magazine,Modojo,Worth Playing,GamesRadar+,GamePro,GameSpy,GameCritics,PSM Magazine,Hardcore Gamer,TotalPlayStation,Gaming Age,IGN,Game Informer,Console Gameworld,Thunderbolt,GameSpot,G4 TV,Cheat Code Central,Destructoid,Video Game Talk","90,90,90,90,90,88,86,85,82,82,80,80,80,80,80,80,80,75,75,75,75,73,73,72,70,65,60,56,50,40"
ATV Offroad Fury Pro, PSP,"GameSpy,Gamers' Temple,Game Chronicles,PGNx Media,GameZone,VGPub,Extreme Gamer,GamesRadar+,Gaming Nexus,GamingTrend,Official U.S. Playstation Magazine,TotalPlayStation,NZGamer,PTGamers,IGN,Digital Entertainment News,Worth Playing,GameSpot,1UP,Gaming Age,PSM Magazine,Gameplayer,PALGN,Gamer 2.0,Games Master UK,DailyGame,Level7.nu,PSM3 Magazine UK,GameDaily,Modojo,Pocket Gamer UK,Eurogamer","90,85,84,83,82,81,80,80,80,80,80,80,80,80,79,79,78,75,75,75,75,75,75,73,71,70,70,61,60,60,60,60"
Fallout 3: The Pitt, Xbox 360,"GameFocus,VideoGamer,GamePro,WonderwallWeb,Game Revolution,Cheat Code Central,Eurogamer,GameSpy,GameZone,Gamer 2.0,Boomtown,D+PAD Magazine,Game Over Online,AceGamez,Gamer Limit,Pelit (Finland),Games Master UK,Multiplayer.it,Gaming Nexus,IGN,Gamervision,GameSpot,Thunderbolt,Xbox Achievements,GameCritics,Worth Playing,games(TM),Absolute Games,SpazioGames,Gaming Age","90,90,90,85,83,82,80,80,80,80,80,80,80,80,80,79,79,76,75,75,75,75,70,70,65,60,60,57,55,50"
Neo Cab, PC,"Washington Post,The Games Machine,COGconnected,Games.cz,Digital Chumps,Gameblog.fr,VideoGamer,Screen Rant,PC Gamer,Meristation,BaziCenter,Edge Magazine,DualShockers,Gamers Heroes,PC Invasion,GameSpot,4Players.de","90,85,81,80,80,80,80,80,79,75,75,70,70,70,70,70,62"
Hot Shots Golf: World Invitational, PlayStation Vita,"Gaming Age,Pocket Gamer UK,Push Square,Destructoid,PlayStation Universe,Cheat Code Central,Play UK,TotalPlayStation,Vandal,PSX Extreme,Pelit (Finland),NZGamer,Games Master UK,3DJuegos,ZTGD,Gameblog.fr,Playstation Official Magazine Australia,Level7.nu,Multiplayer.it,games(TM),Game Revolution,GameTrailers,Digital Spy,PSFocus,Guardian,Eurogamer Germany,Impulsegamer,Gameplanet,Machinima,GamesBeat,Game Informer,Everyeye.it,GameSpot,CD-Action,Official PlayStation Magazine Benelux,4Players.de,GameOver.gr,Gamereactor Denmark,Playstation Official Magazine UK,Eurogamer Portugal,VideoGamer,IncGamers,Eurogamer Italy,Modojo,Gamereactor Sweden,Eurogamer,Metro GameCentral,TheSixthAxis,Edge Magazine,GamesRadar+,Gaming Nexus,IGN,PSM3 Magazine UK,Playstation: The Official Magazine (US),Eurogamer Sweden","91,90,90,90,90,86,86,85,84,84,83,83,82,81,80,80,80,80,80,80,80,80,80,80,80,80,75,75,75,75,75,75,75,75,72,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,67,65,65,60,50"
The Sims 3, Xbox 360,"GameWatcher,VideoGamer,Game Informer,Game Over Online,SpazioGames,GameFocus,Gaming Age,IncGamers,MondoXbox,Xbox World 360 Magazine UK,X-ONE Magazine UK,Official Xbox Magazine UK,DarkStation,GamerNode,Xbox Achievements,Eurogamer,Console Monster,ZTGD,The Escapist,Cheat Code Central,Eurogamer Italy,Game Chronicles,Everyeye.it,Multiplayer.it,Official Xbox Magazine,Gameplanet,XGN,IGN,3DJuegos,Gamer.nl,Extreme Gamer,Da Gameboyz,Meristation,GameSpot,GameZone,Thunderbolt,Video Game Talk,LEVEL (Czech Republic),Metro GameCentral,Gameblog.fr,Gamekult,Vandal","90,90,90,85,85,84,83,82,80,80,80,80,80,80,80,80,80,80,80,80,80,78,78,75,75,75,75,75,75,70,70,70,70,70,65,60,60,60,60,60,60,50"
Broken Lines, PC,"Impulsegamer,KeenGamer,CD-Action,GameCritics,Malditos Nerds,Games.cz,TheGamer,Strategy Gamer,Cultured Vultures,SpazioGames,4Players.de,GameSpace,GameSkinny,PC Invasion,LEVEL (Czech Republic)","90,80,80,80,80,80,80,80,80,77,75,73,70,70,60"
Plants vs. Zombies: Battle for Neighborville, Xbox One,"GameSpew,Generación Xbox,Gamers' Temple,Official Xbox Magazine UK,SomosXbox,Attack of the Fanboy,Game Informer,MondoXbox,Jeuxvideo.com,God is a Geek,TheXboxHub,TrueAchievements,Game Rant,Windows Central","90,83,80,80,80,80,78,78,75,70,70,70,60,60"
Bit.Trip Runner, Wii,"Nintendo Life,Vandal,Official Nintendo Magazine UK,Cheat Code Central,Gamereactor Sweden,Destructoid,Universo Nintendo,3DJuegos,NintendoWorldReport,GameSpot,Multiplayer.it,GameZone,Games Master UK,Metro GameCentral,Gamer.nl,Joystiq,ZTGD,Everyeye.it,Game Revolution,games(TM),Eurogamer,IGN,Gamekult,Edge Magazine,Nintendo Gamer","100,96,93,90,90,90,90,86,85,85,85,85,80,80,80,80,78,75,75,70,70,70,60,50,20"
Ys Origin, PC,"Destructoid,DarkZero,RPG Fan,RPGamer,PC Gamer UK,CD-Action,Eurogamer Germany","85,80,80,80,71,70,70"
The Saboteur, PC,"Computer Games Online RO,PC Gamer,GameStar,Gamers.at,PC Format,Game Informer,VideoGamer,LEVEL (Czech Republic),GamesRadar+,Cynamite,GamingXP,Cheat Code Central,InsideGamer.nl,Total PC Gaming,PC PowerPlay,GameWatcher,PC Zone UK,Absolute Games,GameShark,Boomtown","95,86,85,82,81,80,80,80,80,80,78,76,75,70,70,65,64,61,58,50"
NHL 07, PSP,"GameZone,PGNx Media,IGN,Cheat Code Central,PSM Magazine,GameSpot,Official Playstation 2 Magazine UK","82,82,80,76,75,72,70"
Ultimate Block Party, PSP,"Cheat Code Central,IGN,Official Playstation 2 Magazine UK,VideoGamer,GameSpot,PSM2 Magazine UK,Game Informer,Games Master UK,Jolt Online Gaming UK,PSM Magazine,Eurogamer,PALGN","88,80,80,80,79,78,75,73,67,65,60,60"
Cat Quest II: The Lupus Empire, PC,"Worth Playing,God is a Geek,Meristation,GameCritics,TheSixthAxis,Hardcore Gamer,GameSpew,RPG Fan,Cubed3,The Digital Fix,App Trigger,PC Invasion,Game Revolution,DualShockers","90,90,85,80,80,80,80,73,70,70,70,70,60,55"
Heaven's Vault, PC,"Everyeye.it,PCWorld,Wccftech,PC Gamer,Games.cz,Adventure Gamers,Softpedia,Edge Magazine,Game Informer,Cultured Vultures,SpazioGames,Meristation,BaziCenter,GameCritics,Washington Post,Slant Magazine,The Indie Game Website,USgamer,New Game Network,GameSpot,Screen Rant","90,90,90,88,80,80,80,80,80,80,77,75,75,70,70,70,70,70,68,60,50"
Kingdom Hearts: Chain of Memories, Game Boy Advance,"GameZone,Pocket Games,Game Chronicles,Siliconera,AceGamez,eToychest,VGPub,Just RPG,Gaming Nexus,Gaming Target,Gaming Age,Next Level Gaming,Eurogamer,IGN,GameShark,GameSpy,PALGN,Yahoo!,G4 TV,Cheat Code Central,The Sydney Morning Herald,Game Informer,Nintendo Power,My Gamer,GameSpot,Inside Gamer Online,Electronic Gaming Monthly,GMR Magazine,games(TM),GameCritics,GamePro,GamerFeed,Pelaaja (Finland),Nintendophiles,Play Magazine,Edge Magazine,1UP","91,90,90,90,90,87,87,85,85,84,83,82,80,80,80,80,80,80,80,80,80,78,78,78,77,76,72,70,70,70,70,70,70,67,62,50,45"
Mighty Gunvolt Burst, Switch,"Nintendo Force Magazine,ZTGD,Vgames,Nintendo Life,DualShockers,GamingTrend,Destructoid,Video Chums,Switch Player,Digitally Downloaded,NintendoWorldReport,Cubed3","85,80,80,80,80,80,80,75,72,70,70,60"
R.U.S.E., PC,"GameShark,Gamers.at,LEVEL (Czech Republic),PC Format,Worth Playing,Game Over Online,IGN,PC Games,PC Gamer,Game Revolution,Eurogamer Italy,PALGN,GamerNode,GameStar,Computer Games Online RO,Vandal,Gameblog.fr,Everyeye.it,Game Informer,Cheat Code Central,1UP,Level7.nu,GameWatcher,Gamekult,NZGamer,Gamer.no,GameSpot,Absolute Games,GamingExcellence,Joystiq,GamePro,PC PowerPlay,GameZone","91,90,90,86,86,85,85,85,84,83,80,80,80,80,80,80,80,80,78,76,75,70,70,70,70,70,70,67,65,60,60,50,50"
Burn Zombie Burn, PlayStation 3,"WonderwallWeb,GameZone,Play UK,TotalPlayStation,Game Over Online,GamingTrend,IGN,1UP,Pelit (Finland),My Gamer,TheSixthAxis,Worth Playing,PSW Magazine UK,PSM3 Magazine UK,Giant Bomb,PSX Extreme,VideoGamer,AceGamez,Gamers' Temple,Gamer 2.0,Games Master UK,Gamervision,Console Monster,GamePro,Gaming Age,Destructoid,Everyeye.it,D+PAD Magazine,Eurogamer Spain,ZTGD,GameSpot,Boomtown,Playstation Official Magazine UK,Edge Magazine,Thunderbolt,Cheat Code Central","89,88,85,85,85,83,83,83,82,82,80,80,80,80,80,80,80,80,78,77,76,75,75,75,75,70,70,70,70,70,70,70,60,60,60,60"
Ghostrunner, Xbox One,"Jeuxvideo.com,ZTGD,DualShockers,Cultured Vultures,IGN,MondoXbox,New Game Network,TheXboxHub,GameSpot,Xbox Tavern","85,80,80,80,80,75,70,70,70,66"
Fury Unleashed, Switch,"GameGrin,Cubed3,Vandal,Nintendo Life,God is a Geek,The Digital Fix,4Players.de,GameCritics,Destructoid,Gameblog.fr","85,80,80,80,80,80,78,75,75,60"
Elliot Quest, Wii U,"Nintendojo,NintendoWorldReport,Arcade Sushi,Nintendo Life,4Players.de,SpazioGames,Multiplayer.it,Nintendo Enthusiast,FNintendo,Digitally Downloaded,Nintendo Force Magazine","100,90,80,80,78,75,75,70,60,60,50"
Need for Speed: Rivals, Xbox 360,"Vandal,Gamer.nl,LEVEL (Czech Republic),Gamers' Temple,Gaming Nexus,GameOver.gr,3DJuegos,Gameplanet,NZGamer,XGN,GameCritics,Quarter to Three","86,85,80,80,80,80,80,75,75,75,70,40"
NBA Live 06, GameCube,"IGN,PGNx Media,Next Level Gaming,Maxim Online,GameSpy,GameSpot,Game Over Online,Game Informer,Electronic Gaming Monthly,AceGamez,Kombo,Game Revolution,Gaming Age,Nintendo Power","90,90,83,80,80,77,77,75,73,70,70,67,67,55"
Disney/Pixar Toy Story 3, Xbox 360,"1UP,Game Chronicles,GameFocus,Extreme Gamer,ZTGD,MS Xbox World,MondoXbox,The A.V. Club,Game Revolution,GamingExcellence,MEGamers,Planet Xbox 360,HellBored,Game Over Online,IGN,Destructoid,NZGamer,Impulsegamer,Kombo,GameWatcher,Game Informer,Official Xbox Magazine UK,SpazioGames,Telegraph,Eurogamer Spain,Games Master UK,Xbox Achievements,Everyeye.it,3DJuegos,XboxAddict,Gameplanet,Console Monster,Cynamite,Xbox World 360 Magazine UK,Video Game Talk,GameSpot,Official Xbox Magazine,Gamervision,X-ONE Magazine UK,D+PAD Magazine,Gamer Limit,Gamer.nl,Vandal,DarkZero,GameTrailers,games(TM),Gamekult,Gameblog.fr,Edge Magazine,GameZone","91,91,87,86,85,85,84,83,83,83,83,82,81,80,80,80,80,80,80,80,80,80,80,80,80,80,77,77,77,77,75,75,75,72,70,70,70,70,70,70,70,70,70,70,68,60,60,60,60,50"
Blood Bowl 2, PC,"COGconnected,Gameplanet,Multiplayer.it,IGN Italia,Everyeye.it,GamesVillage.it,DarkStation,Gamestyle,GameOver.gr,PLAY! Zine,Eurogamer Italy,JeuxActu,GamingTrend,GameSpot,Gameblog.fr,4Players.de,GameCrate,IGN,PC Games,SpazioGames,CGMagazine,games(TM),Games.cz,Hooked Gamers,Eurogamer Poland,IGN Spain,Game World Navigator Magazine,GameWatcher,CD-Action,Gamers' Temple,PC Gamer","90,85,85,82,82,82,80,80,80,80,80,80,80,80,80,79,78,78,77,75,75,70,70,70,70,70,68,66,65,60,60"
Rhythm Thief & the Emperor's Treasure, 3DS,"Eurogamer Sweden,Cubed3,Official Nintendo Magazine UK,Machinima,NZGamer,Vandal,4Players.de,GamingXP,Universo Nintendo,Joystiq,GamesRadar+,Nintendo Power,Telegraph,Gameblog.fr,Multiplayer.it,GameSpot,SpazioGames,N-Europe,Eurogamer,Nintendo Life,Metro GameCentral,IGN UK,Pocket Gamer UK,Meristation,3DJuegos,Nintendo Gamer,Game Informer,EGM,JeuxActu,Everyeye.it,Destructoid,Gamer.no,LEVEL (Czech Republic),Level7.nu,Gamereactor Denmark,Gamer.nl,XGN,Eurogamer Italy,VideoGamer,NintendoWorldReport,Hyper Magazine,Gamereactor Sweden,Digital Spy,games(TM),Gameplanet","90,90,88,85,85,85,82,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78,77,76,75,75,75,75,70,70,70,70,70,70,70,70,70,65,60,60,60,60,55"
Subnautica: Below Zero, Switch,"Pure Nintendo,Nintendo Force Magazine,Vooks,Nintendo Life,Screen Rant,NintendoWorldReport,Jeuxvideo.com,CGMagazine,Digitally Downloaded,Pocket Tactics","85,80,80,80,80,80,80,75,70,60"
Pumpkin Jack, PlayStation 4,"Digital Chumps,WellPlayed,Pure Playstation,PlayStation Universe,The Digital Fix,God is a Geek,PlaySense,KeenGamer,PlayStation Country,GameCritics,Hardcore Gamer,GameSpew","85,85,80,80,80,80,75,75,70,70,70,60"
7th Dragon III Code: VFD, 3DS,"GameCritics,FNintendo,We Got This Covered,Nintendo Life,God is a Geek,Nintendojo,Vandal,Meristation,EGM,Game Revolution,RPGamer,USgamer,NintendoWorldReport,ZTGD,GameSpot,Gamers\' Temple,RPG Fan,SpazioGames,The Games Machine,Eurogamer Italy,Universo Nintendo,Digitally Downloaded,Destructoid,Cubed3,Everyeye.it,Stevivor,GameGrin,TheSixthAxis,4Players.de,RPG Site","95,90,90,90,85,83,80,80,80,80,80,80,80,80,80,79,78,75,72,70,70,70,70,70,68,65,60,60,60,60"
The Ship, PC,"The New York Times,AtomicGamer,Cheat Code Central,GameSpot,Just Adventure,Jolt Online Gaming UK,VideoGamer,Yahoo!,Boomtown,Worth Playing,GamingExcellence,CPUGamer,PC Zone UK,Game Chronicles,IGN,PC Gamer,Eurogamer,PALGN,Gamers Europe,The Sydney Morning Herald,PC Gamer UK,1UP,Edge Magazine,AceGamez","88,88,86,83,83,80,80,80,80,78,77,76,75,75,74,72,70,70,70,70,69,65,60,60"
EverQuest II: Kingdom of Sky, PC,"Worth Playing,GameZone,G4 TV,PC Gamer UK,IGN,GameSpot,PC Gamer,Computer Games Magazine,GameShark","85,85,80,78,77,76,70,70,67"
Project: Snowblind, PC,"Play Magazine,BonusStage,PC Format,Xequted,Gaming Horizon,Yahoo!,Total Video Games,The Sydney Morning Herald,GameSpy,Game Over Online,G4 TV,IGN,GameZone,Computer Games Online RO,GamesRadar+,Thunderbolt,GameSpot,PC Gamer,Game Chronicles,Edge Magazine,Gamer's Hell,games(TM),Computer Games Magazine","85,85,84,82,81,80,80,80,80,80,80,80,80,80,80,80,77,76,72,70,62,50,50"
LawBreakers, PlayStation 4,"GamesRadar+,God is a Geek,COGconnected,GamingTrend,IGN Italia,DualShockers,IGN Spain,Meristation,PlaySense,TheSixthAxis,PlayStation LifeStyle,Metro GameCentral,Cheat Code Central,Push Square,Hardcore Gamer,IGN,Game Informer,Vandal,JeuxActu,Gamer.no,Gamer.nl,InsideGamer.nl,Shacknews,GameSpot,Attack of the Fanboy,Twinfinite,Atomix,EGM,CGMagazine,ZTGD,PlayStation Universe,Slant Magazine","90,90,90,85,85,80,80,80,80,80,80,80,80,80,80,79,78,78,75,70,70,70,70,70,70,70,70,70,65,60,50,40"
Kingdom Come: Deliverance, PC,"Hooked Gamers,GameOver.gr,PLAY! Zine,Gaming Nexus,Game Revolution,GameSpew,Multiplayer.it,Ragequit.gr,Game World Navigator Magazine,Gamersky,The Games Machine,CD-Action,PlayGround.ru,Meristation,PC Gamer,LevelUp,COGconnected,LEVEL (Czech Republic),Games.cz,Game Debate,GameSpace,GameSpot,Gamer.nl,IGN,SpazioGames,3DJuegos,PCGamesN,Gameblog.fr,GameWatcher,DarkStation,Eurogamer Italy,Everyeye.it,GameStar,New Game Network,PC Games,GRYOnline.pl,Merlin'in Kazanı (Turkey),IGN Italia,Riot Pixels,Games Master UK,Power Unlimited,PC PowerPlay,RPG Site,DarkZero,Shacknews,The Overpowered Noobs,Twinfinite,FANDOM,Cubed3,Hardcore Gamer,4Players.de,Worth Playing,JeuxActu,XGN,Guardian,Windows Central,App Trigger,Attack of the Fanboy,Let's Play Video Games,TheSixthAxis","98,90,90,90,90,90,89,88,87,86,86,85,85,85,84,83,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,77,75,75,75,75,75,74,72,71,70,70,70,70,70,70,70,70,70,68,67,65,65,60,60,50,50,40,40"
Tom Clancy's Ghost Recon: Wildlands, Xbox One,"TheXboxHub,SomosXbox,Game Informer,MondoXbox,Official Xbox Magazine UK,XboxAddict,LevelUp,Trusted Reviews,Game Rant,Generación Xbox,Attack of the Fanboy,IGN,Gamers' Temple,NZGamer,Vgames,Game Over Online,AusGamers,ZTGD,ICXM,TrueAchievements,The Digital Fix,GameSpot,Xbox Achievements,Windows Central,4Players.de,DarkStation,Shacknews","90,86,83,82,80,80,80,80,80,80,80,79,78,77,75,75,75,75,75,70,70,70,70,70,62,60,60"
Embers of Mirrim, Switch,"Cubed3,Gaming Nexus,COGconnected,FNintendo,NintendoWorldReport,Worth Playing,Nintendo Life,Switch Player,Destructoid","90,85,84,80,80,75,70,70,60"
Shadowrun Returns, PC,"Hardcore Gamer,GamingTrend,Destructoid,IGN Italia,GamesBeat,Game Informer,Pelit (Finland),LEVEL (Czech Republic),Hyper Magazine,CD-Action,Games.cz,PC PowerPlay,Multiplayer.it,The Escapist,Riot Pixels,Giant Bomb,GameFront,Eurogamer Italy,GameTrailers,Joystiq,Thunderbolt,Eurogamer Germany,Slant Magazine,GameWatcher,games(TM),Eurogamer,Cheat Code Central,SpazioGames,Gamer.nl,3DJuegos,Meristation,PC Gamer,PC Games,IGN,Hooked Gamers,Level7.nu,Gamer.no,Everyeye.it,Shacknews,DarkStation,Toronto Sun,GameSpot,GRYOnline.pl,GamesRadar+,EGM,Edge Magazine,Metro GameCentral,VideoGamer,Gameblog.fr,Polygon,4Players.de,GameStar,Eurogamer Sweden,IncGamers","90,87,85,85,85,85,82,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,76,75,75,75,75,74,73,73,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65,63,60,60"
Your Shape: Fitness Evolved 2013, Wii U,"Official Nintendo Magazine UK,ZTGD,Nintendo Life,Cubed3,COGconnected,GamingXP,NintendoWorldReport,Games.cz","80,80,80,80,80,74,70,60"
Resident Evil 4, Xbox One,"GameCritics,Official Xbox Magazine UK,4Players.de,GameSpew,ICXM,Eurogamer Italy,IGN Spain,SpazioGames,Stevivor,Multiplayer.it,MondoXbox,Everyeye.it,Windows Central,Areajugones","95,90,80,80,80,80,80,70,70,70,68,65,60,55"
Star Fox Command, DS,"Nintendo Power,Yahoo!,PGNx Media,GamingTrend,WHAM! Gaming,eToychest,GamePro,NintendoWorldReport,Deeko,Games Master UK,Nintendo Gamer,Play Magazine,Gaming Nexus,Entertainment Weekly,GameBrink,N-Insanity,IGN,GameSpy,GamesRadar+,Thunderbolt,Cheat Code Central,Da Gameboyz,games(TM),Game Informer,G4 TV,Gamer 2.0,GameTrailers,Pelit (Finland),GameSpot,Extreme Gamer,Console Gameworld,Official Nintendo Magazine UK,GamerFeed,1UP,Edge Magazine,N-Europe,My Gamer,NTSC-uk,Gamezilla!,The Sydney Morning Herald,Nintendojo,Pocket Gamer UK,Total Video Games,The A.V. Club,Game Revolution,Electronic Gaming Monthly,Armchair Empire,Game Almighty,Modojo,DarkStation,Eurogamer,Digital Entertainment News,VideoGamer,PALGN,netjak,GameCritics","95,90,90,88,88,87,85,85,85,85,85,85,84,83,82,82,80,80,80,80,80,80,80,80,80,79,79,76,75,75,74,73,70,70,70,70,70,70,70,70,70,70,70,67,67,65,65,63,60,60,60,60,60,55,51,50"
Far Cry Primal, PlayStation 4,"CGMagazine,Impulsegamer,Gamers' Temple,Games Master UK,Gaming Age,ZTGD,The Escapist,The Games Machine,Gaming Nexus,IGN Denmark,Pelit (Finland),PSX Extreme,Polygon,Post Arcade (National Post),LaPS4,The Jimquisition,God is a Geek,PlayStation Universe,Hobby Consolas,Atomix,Vandal,GamePro Germany,Multiplayer.it,IGN Italia,CD-Action,Play UK,LEVEL (Czech Republic),GameGrin,GameOver.gr,Telegraph,NZGamer,Brash Games,Slant Magazine,Guardian,Digitally Downloaded,PlaySense,JeuxActu,Eurogamer Poland,3DJuegos,Everyeye.it,Time,Forbes,Game Rant,GamingTrend,Game Revolution,Hardcore Gamer,Digital Spy,Gamer.no,USgamer,Eurogamer Italy,GameSpot,XGN,IGN,COGconnected,Merlin'in Kazanı (Turkey),Critical Hit,Power Unlimited,InsideGamer.nl,PlayStation LifeStyle,GamesBeat,Areajugones,IGN Sweden,Games.cz,M3,PLAY! Zine,Arcade Sushi,Washington Post,Worth Playing,Metro GameCentral,DarkStation,Gamer.nl,Gameblog.fr,GRYOnline.pl,EGM,Push Square,Destructoid,VideoGamer,TheSixthAxis,Kill Screen,Digital Chumps,Edge Magazine,Playstation Official Magazine UK,IBTimes UK,Playstation Official Magazine Australia,Giant Bomb,Cheat Code Central,Shacknews,GamesRadar+,Twinfinite,4Players.de,Quarter to Three","95,92,92,91,91,90,90,90,90,88,88,85,85,85,85,85,85,85,83,82,82,82,82,81,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79,78,77,77,76,75,75,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65,64,60,60,60,60,60,60,60,60,60,55,40"
Lode Runner, Xbox 360,"TeamXbox,Cheat Code Central,WonderwallWeb,GamingExcellence,Console Monster,Gameplanet,Gaming Age,Impulsegamer,Extreme Gamer,Xbox World Australia,Official Xbox Magazine,IGN,Giant Bomb,GameSpot,PALGN,GameFocus,Eurogamer,NZGamer,D+PAD Magazine,Game Revolution,The A.V. Club,X-ONE Magazine UK,Edge Magazine,Metro GameCentral,GamePro,Gamers' Temple,Official Xbox Magazine UK,DarkZero,Xbox World 360 Magazine UK","88,88,86,85,85,85,83,81,80,80,80,80,80,80,80,80,80,80,80,75,75,70,70,70,70,68,60,60,40"
City Life, PC,"AceGamez,Next Level Gaming,Jolt Online Gaming UK,DailyGame,IC-Games,PC Gamer,Play.tm,GameWatcher,Gaming Nexus,Eurogamer,IncGamers,Times Online,Yahoo!,1UP,IGN,Computer Games Magazine,eToychest,PC Gamer UK,Gamer 2.0,GameZone,PC Gameworld,GameSpot,Games Master UK,Worth Playing,PC Zone UK,Digital Entertainment News,GamingExcellence,PC Format,The Sydney Morning Herald,Game Over Online,GamingTrend,VGPub,GameSpy,G4 TV,GameShark,games(TM)","100,87,85,85,83,83,82,82,81,80,80,80,80,80,80,80,80,79,79,79,79,78,77,76,73,72,72,70,70,70,65,62,60,60,58,50"
The Evil Within 2, PlayStation 4,"Vgames,Critical Hit,Digital Chumps,God is a Geek,Easy Allies,Game Rant,NZGamer,Video Chums,GamePro Germany,Vandal,CD-Action,PLAY! Zine,GameOver.gr,Power Unlimited,PlayGround.ru,LaPS4,XGN,Atomix,JeuxActu,IGN Spain,Multiplayer.it,SpazioGames,Hobby Consolas,Everyeye.it,The Games Machine,The Digital Fix,DarkStation,Gameplanet,TheSixthAxis,EGM,PlaySense,M3,PlayStation Universe,Impulsegamer,Telegraph,PlayStation LifeStyle,CGMagazine,Worth Playing,Gameblog.fr,GameSpot,Digital Trends,3DJuegos,IGN Italia,Twinfinite,Eurogamer Italy,Game Informer,Games Master UK,DualShockers,InsideGamer.nl,COGconnected,IGN Japan,Playstation Official Magazine UK,FANDOM,TrueGaming,Destructoid,We Got This Covered,Push Square,Hardcore Gamer,GamesRadar+,GameCritics,New Game Network,Edge Magazine,Gamer.no,Trusted Reviews,games(TM),VideoGamer,Metro GameCentral","90,90,90,90,90,90,89,88,88,86,85,85,85,85,85,85,85,85,85,85,85,85,82,82,82,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78,77,75,75,75,74,70,70,70,70,70,70,70,70,65,63,60,60,60,50,50,40"
